Timestamp,Asset_ID,Batch_ID,Cumulative_Cycles,Avg_Operating_Temp_C,Cell_Voltage_Imbalance_mV,Estimated_SoH,Daily_Distance_km
2025-09-28,TRUCK_036,BATCH_117,238,42.3,40.12,95.69,179.4
2025-06-01,TRUCK_037,BATCH_145,0,41.5,4.86,99.49,278.2
2025-06-02,TRUCK_037,BATCH_145,2,40.7,5.81,99.58,273.4
2025-06-03,TRUCK_037,BATCH_145,4,40.2,5.16,99.28,245.5
2025-06-04,TRUCK_037,BATCH_145,6,42.2,5.91,99.31,237.0
2025-06-05,TRUCK_037,BATCH_145,8,41.4,6.46,99.33,279.5
2025-06-06,TRUCK_037,BATCH_145,10,41.0,7.18,98.98,278.6
2025-06-07,TRUCK_037,BATCH_145,12,42.4,6.22,99.49,246.1
2025-06-08,TRUCK_037,BATCH_145,14,41.8,7.19,99.23,250.8
2025-06-09,TRUCK_037,BATCH_145,16,42.0,7.57,99.37,263.5
2025-06-10,TRUCK_037,BATCH_145,18,41.7,8.06,99.4,264.1
2025-06-11,TRUCK_037,BATCH_145,20,42.5,7.11,99.19,276.0
2025-06-12,TRUCK_037,BATCH_145,22,41.6,8.55,99.38,263.7
2025-06-13,TRUCK_037,BATCH_145,24,42.0,8.49,98.88,251.9
2025-06-14,TRUCK_037,BATCH_145,26,42.1,9.15,99.11,252.1
2025-06-15,TRUCK_037,BATCH_145,28,43.2,9.6,98.88,286.7
2025-06-16,TRUCK_037,BATCH_145,30,43.1,9.17,98.92,275.8
2025-06-17,TRUCK_037,BATCH_145,32,42.1,9.54,98.75,267.7
2025-06-18,TRUCK_037,BATCH_145,34,41.5,10.17,99.13,273.0
2025-06-19,TRUCK_037,BATCH_145,36,43.2,9.85,98.83,251.0
2025-06-20,TRUCK_037,BATCH_145,38,41.5,10.92,98.84,280.7
2025-06-21,TRUCK_037,BATCH_145,40,42.1,9.97,99.13,267.3
2025-06-22,TRUCK_037,BATCH_145,42,41.3,11.39,98.94,236.7
2025-06-23,TRUCK_037,BATCH_145,44,41.8,11.76,98.78,269.6
2025-06-24,TRUCK_037,BATCH_145,46,44.3,12.27,98.64,279.2
2025-06-25,TRUCK_037,BATCH_145,48,43.6,12.34,98.63,291.6
2025-06-26,TRUCK_037,BATCH_145,50,42.1,12.41,98.89,237.9
2025-06-27,TRUCK_037,BATCH_145,52,40.6,12.79,98.71,267.0
2025-06-28,TRUCK_037,BATCH_145,54,43.4,14.26,98.39,289.4
2025-06-29,TRUCK_037,BATCH_145,56,42.3,12.88,98.46,264.8
2025-06-30,TRUCK_037,BATCH_145,58,42.7,14.18,98.46,292.8
2025-07-01,TRUCK_037,BATCH_145,60,43.1,14.47,98.72,241.1
2025-07-02,TRUCK_037,BATCH_145,62,43.3,14.44,98.32,248.5
2025-07-03,TRUCK_037,BATCH_145,64,43.1,14.56,98.47,275.0
2025-07-04,TRUCK_037,BATCH_145,66,43.0,15.15,98.35,286.1
2025-07-05,TRUCK_037,BATCH_145,68,43.7,14.53,98.35,266.7
2025-07-06,TRUCK_037,BATCH_145,70,41.1,15.09,98.87,246.5
2025-07-07,TRUCK_037,BATCH_145,72,44.2,16.09,98.23,237.6
2025-07-08,TRUCK_037,BATCH_145,74,43.0,16.91,97.87,236.4
2025-07-09,TRUCK_037,BATCH_145,76,43.3,16.32,98.72,258.6
2025-07-10,TRUCK_037,BATCH_145,78,44.4,16.56,98.08,284.6
2025-07-11,TRUCK_037,BATCH_145,80,43.5,16.04,98.25,277.4
2025-07-12,TRUCK_037,BATCH_145,82,43.0,17.07,98.19,262.4
2025-07-13,TRUCK_037,BATCH_145,84,42.9,16.89,98.13,248.4
2025-07-14,TRUCK_037,BATCH_145,86,43.8,19.04,97.56,287.0
2025-07-15,TRUCK_037,BATCH_145,88,43.8,19.29,98.13,285.7
2025-07-16,TRUCK_037,BATCH_145,90,44.0,19.68,97.78,239.5
2025-07-17,TRUCK_037,BATCH_145,92,42.9,17.92,97.82,250.8
2025-07-18,TRUCK_037,BATCH_145,94,43.1,19.26,98.22,270.3
2025-07-19,TRUCK_037,BATCH_145,96,43.4,19.83,98.12,282.5
2025-07-20,TRUCK_037,BATCH_145,98,44.0,19.49,98.17,248.2
2025-07-21,TRUCK_037,BATCH_145,100,43.8,20.09,98.17,279.6
2025-07-22,TRUCK_037,BATCH_145,102,42.9,20.45,97.66,288.6
2025-07-23,TRUCK_037,BATCH_145,104,42.8,20.42,97.73,258.1
2025-07-24,TRUCK_037,BATCH_145,106,42.9,20.66,97.98,265.3
2025-07-25,TRUCK_037,BATCH_145,108,43.6,21.46,97.59,284.2
2025-07-26,TRUCK_037,BATCH_145,110,43.0,20.83,97.65,284.7
2025-07-27,TRUCK_037,BATCH_145,112,41.9,21.9,97.37,269.0
2025-07-28,TRUCK_037,BATCH_145,114,44.5,22.2,97.51,285.7
2025-07-29,TRUCK_037,BATCH_145,116,42.5,22.85,97.76,247.7
2025-07-30,TRUCK_037,BATCH_145,118,44.0,23.06,97.33,244.0
2025-07-31,TRUCK_037,BATCH_145,120,43.1,22.9,97.35,261.9
2025-08-01,TRUCK_037,BATCH_145,122,45.3,22.96,97.88,281.5
2025-08-02,TRUCK_037,BATCH_145,124,44.7,24.03,97.58,240.1
2025-08-03,TRUCK_037,BATCH_145,126,44.5,23.97,97.43,274.2
2025-08-04,TRUCK_037,BATCH_145,128,42.9,24.85,97.24,287.7
2025-08-05,TRUCK_037,BATCH_145,130,43.3,23.6,97.61,250.1
2025-08-06,TRUCK_037,BATCH_145,132,44.3,24.58,97.34,262.5
2025-08-07,TRUCK_037,BATCH_145,134,44.9,25.09,97.29,288.0
2025-08-08,TRUCK_037,BATCH_145,136,43.7,25.98,97.74,242.2
2025-08-09,TRUCK_037,BATCH_145,138,44.4,26.11,97.3,278.3
2025-08-10,TRUCK_037,BATCH_145,140,43.7,25.3,97.58,263.7
2025-08-11,TRUCK_037,BATCH_145,142,45.9,26.14,96.85,245.4
2025-08-12,TRUCK_037,BATCH_145,144,42.7,26.76,97.37,260.0
2025-08-13,TRUCK_037,BATCH_145,146,43.6,27.06,97.03,273.4
2025-08-14,TRUCK_037,BATCH_145,148,44.5,27.2,96.91,257.0
2025-08-15,TRUCK_037,BATCH_145,150,44.2,26.81,97.1,287.9
2025-08-16,TRUCK_037,BATCH_145,152,44.4,27.89,97.29,242.8
2025-08-17,TRUCK_037,BATCH_145,154,45.0,27.4,96.99,249.7
2025-08-18,TRUCK_037,BATCH_145,156,43.5,29.21,96.96,289.3
2025-08-19,TRUCK_037,BATCH_145,158,43.7,28.48,96.92,284.0
2025-08-20,TRUCK_037,BATCH_145,160,44.7,29.12,97.08,254.5
2025-08-21,TRUCK_037,BATCH_145,162,44.6,28.71,96.77,234.7
2025-08-22,TRUCK_037,BATCH_145,164,44.4,28.6,96.6,237.9
2025-08-23,TRUCK_037,BATCH_145,166,45.5,29.04,96.96,289.8
2025-08-24,TRUCK_037,BATCH_145,168,44.4,30.07,96.72,283.9
2025-08-25,TRUCK_037,BATCH_145,170,44.2,30.86,97.09,277.0
2025-08-26,TRUCK_037,BATCH_145,172,44.5,30.72,96.66,282.5
2025-08-27,TRUCK_037,BATCH_145,174,44.9,31.06,96.73,279.3
2025-08-28,TRUCK_037,BATCH_145,176,46.4,31.36,96.8,267.0
2025-08-29,TRUCK_037,BATCH_145,178,45.6,31.55,96.82,272.9
2025-08-30,TRUCK_037,BATCH_145,180,46.2,31.35,96.5,255.3
2025-08-31,TRUCK_037,BATCH_145,182,44.5,32.09,96.53,255.5
2025-09-01,TRUCK_037,BATCH_145,184,43.4,32.03,96.95,292.2
2025-09-02,TRUCK_037,BATCH_145,186,43.7,33.2,96.63,266.6
2025-09-03,TRUCK_037,BATCH_145,188,46.8,32.62,96.55,284.9
2025-09-04,TRUCK_037,BATCH_145,190,46.3,33.63,96.57,253.8
2025-09-05,TRUCK_037,BATCH_145,192,46.4,32.83,96.98,252.3
2025-09-06,TRUCK_037,BATCH_145,194,45.2,34.16,95.9,253.2
2025-09-07,TRUCK_037,BATCH_145,196,46.0,34.06,96.5,249.6
2025-09-08,TRUCK_037,BATCH_145,198,46.1,34.92,96.36,279.6
2025-09-09,TRUCK_037,BATCH_145,200,45.4,35.74,96.07,272.7
2025-09-10,TRUCK_037,BATCH_145,202,45.4,35.13,96.64,285.9
2025-09-11,TRUCK_037,BATCH_145,204,45.9,35.95,95.87,235.5
2025-09-12,TRUCK_037,BATCH_145,206,46.4,36.2,96.25,273.2
2025-09-13,TRUCK_037,BATCH_145,208,46.7,36.34,95.96,252.7
2025-09-14,TRUCK_037,BATCH_145,210,45.3,36.38,95.86,241.1
2025-09-15,TRUCK_037,BATCH_145,212,44.8,36.5,96.06,288.6
2025-09-16,TRUCK_037,BATCH_145,214,46.1,37.22,96.0,238.3
2025-09-17,TRUCK_037,BATCH_145,216,46.4,37.73,95.92,260.8
2025-09-18,TRUCK_037,BATCH_145,218,45.3,37.85,95.87,290.0
2025-09-19,TRUCK_037,BATCH_145,220,47.3,37.4,96.09,236.0
2025-09-20,TRUCK_037,BATCH_145,222,46.5,36.99,95.68,252.2
2025-09-21,TRUCK_037,BATCH_145,224,46.4,38.87,95.91,274.8
2025-09-22,TRUCK_037,BATCH_145,226,46.3,38.94,95.81,244.3
2025-09-23,TRUCK_037,BATCH_145,228,46.2,39.28,95.88,273.3
2025-09-24,TRUCK_037,BATCH_145,230,46.4,39.53,95.63,251.2
2025-09-25,TRUCK_037,BATCH_145,232,45.9,39.45,95.55,244.7
2025-09-26,TRUCK_037,BATCH_145,234,45.5,39.98,95.94,261.1
2025-09-27,TRUCK_037,BATCH_145,236,47.5,40.85,95.73,265.2
2025-09-28,TRUCK_037,BATCH_145,238,46.9,41.34,95.55,236.4
2025-06-01,TRUCK_038,BATCH_117,0,40.2,5.84,99.34,170.2
2025-06-02,TRUCK_038,BATCH_117,2,41.1,4.94,99.62,189.3
2025-06-03,TRUCK_038,BATCH_117,4,40.3,6.3,99.3,172.1
2025-06-04,TRUCK_038,BATCH_117,6,40.2,5.84,99.23,172.0
2025-06-05,TRUCK_038,BATCH_117,8,40.2,6.33,99.48,184.6
2025-06-06,TRUCK_038,BATCH_117,10,41.2,7.42,98.71,187.7
2025-06-07,TRUCK_038,BATCH_117,12,41.1,6.5,99.66,199.5
2025-06-08,TRUCK_038,BATCH_117,14,39.4,7.31,99.41,176.4
2025-06-09,TRUCK_038,BATCH_117,16,42.5,7.44,99.14,163.1
2025-06-10,TRUCK_038,BATCH_117,18,40.8,8.55,99.14,168.0
2025-06-11,TRUCK_038,BATCH_117,20,40.8,8.25,99.17,187.7
2025-06-12,TRUCK_038,BATCH_117,22,42.5,8.22,98.99,169.6
2025-06-13,TRUCK_038,BATCH_117,24,41.4,8.63,98.97,187.3
2025-06-14,TRUCK_038,BATCH_117,26,41.6,8.69,99.17,170.4
2025-06-15,TRUCK_038,BATCH_117,28,40.6,9.02,99.17,197.8
2025-06-16,TRUCK_038,BATCH_117,30,42.4,9.81,99.32,173.2
2025-06-17,TRUCK_038,BATCH_117,32,42.1,9.07,99.22,192.3
2025-06-18,TRUCK_038,BATCH_117,34,41.1,10.47,98.95,174.1
2025-06-19,TRUCK_038,BATCH_117,36,41.2,10.55,98.86,190.6
2025-06-20,TRUCK_038,BATCH_117,38,39.3,10.2,99.11,172.4
2025-06-21,TRUCK_038,BATCH_117,40,42.5,11.08,98.55,163.5
2025-06-22,TRUCK_038,BATCH_117,42,41.4,11.25,98.87,189.5
2025-06-23,TRUCK_038,BATCH_117,44,39.7,11.94,98.64,191.8
2025-06-24,TRUCK_038,BATCH_117,46,42.4,11.71,98.77,167.2
2025-06-25,TRUCK_038,BATCH_117,48,42.6,12.61,98.65,199.4
2025-06-26,TRUCK_038,BATCH_117,50,40.8,12.82,98.15,187.3
2025-06-27,TRUCK_038,BATCH_117,52,41.1,13.03,98.38,162.9
2025-06-28,TRUCK_038,BATCH_117,54,43.4,12.75,98.95,170.1
2025-06-29,TRUCK_038,BATCH_117,56,42.4,12.64,98.26,198.6
2025-06-30,TRUCK_038,BATCH_117,58,41.8,14.16,98.15,194.2
2025-07-01,TRUCK_038,BATCH_117,60,41.3,14.21,98.28,189.9
2025-07-02,TRUCK_038,BATCH_117,62,41.4,14.7,98.43,171.8
2025-07-03,TRUCK_038,BATCH_117,64,41.9,14.11,98.72,177.7
2025-07-04,TRUCK_038,BATCH_117,66,42.5,14.86,98.53,183.4
2025-07-05,TRUCK_038,BATCH_117,68,42.6,14.28,98.51,172.7
2025-07-06,TRUCK_038,BATCH_117,70,42.5,16.67,98.77,160.3
2025-07-07,TRUCK_038,BATCH_117,72,43.1,15.09,98.12,182.1
2025-07-08,TRUCK_038,BATCH_117,74,40.4,16.37,98.41,182.5
2025-07-09,TRUCK_038,BATCH_117,76,42.6,16.35,98.19,172.0
2025-07-10,TRUCK_038,BATCH_117,78,40.6,17.16,97.99,186.5
2025-07-11,TRUCK_038,BATCH_117,80,44.0,17.28,98.0,167.5
2025-07-12,TRUCK_038,BATCH_117,82,42.6,16.63,98.48,174.5
2025-07-13,TRUCK_038,BATCH_117,84,43.2,17.4,98.31,175.5
2025-07-14,TRUCK_038,BATCH_117,86,41.0,17.98,97.85,179.4
2025-07-15,TRUCK_038,BATCH_117,88,41.6,18.78,98.05,199.7
2025-07-16,TRUCK_038,BATCH_117,90,42.3,18.56,98.31,160.6
2025-07-17,TRUCK_038,BATCH_117,92,42.9,18.31,97.95,176.6
2025-07-18,TRUCK_038,BATCH_117,94,42.6,19.21,98.26,192.1
2025-07-19,TRUCK_038,BATCH_117,96,42.8,19.2,98.03,196.5
2025-07-20,TRUCK_038,BATCH_117,98,43.0,19.33,98.06,183.9
2025-07-21,TRUCK_038,BATCH_117,100,43.3,19.52,98.13,196.8
2025-07-22,TRUCK_038,BATCH_117,102,42.9,20.56,97.44,175.3
2025-07-23,TRUCK_038,BATCH_117,104,43.3,20.24,97.9,180.1
2025-07-24,TRUCK_038,BATCH_117,106,43.2,19.81,97.94,191.9
2025-07-25,TRUCK_038,BATCH_117,108,43.0,21.14,97.62,190.2
2025-07-26,TRUCK_038,BATCH_117,110,42.8,21.6,97.79,187.3
2025-07-27,TRUCK_038,BATCH_117,112,42.9,21.55,97.75,197.1
2025-07-28,TRUCK_038,BATCH_117,114,44.3,21.76,97.51,194.2
2025-07-29,TRUCK_038,BATCH_117,116,41.9,22.95,97.34,194.3
2025-07-30,TRUCK_038,BATCH_117,118,42.4,22.12,97.9,181.7
2025-07-31,TRUCK_038,BATCH_117,120,42.4,23.29,97.49,185.3
2025-08-01,TRUCK_038,BATCH_117,122,43.9,22.84,97.23,187.7
2025-08-02,TRUCK_038,BATCH_117,124,44.0,23.54,97.36,173.7
2025-08-03,TRUCK_038,BATCH_117,126,43.3,24.58,97.18,164.4
2025-08-04,TRUCK_038,BATCH_117,128,44.3,24.17,97.29,187.4
2025-08-05,TRUCK_038,BATCH_117,130,43.0,24.13,97.63,177.4
2025-08-06,TRUCK_038,BATCH_117,132,42.9,25.47,97.1,177.3
2025-08-07,TRUCK_038,BATCH_117,134,42.7,24.91,97.66,195.2
2025-08-08,TRUCK_038,BATCH_117,136,43.5,25.09,97.4,167.9
2025-08-09,TRUCK_038,BATCH_117,138,44.3,25.53,97.32,188.0
2025-08-10,TRUCK_038,BATCH_117,140,44.2,26.04,97.05,195.8
2025-08-11,TRUCK_038,BATCH_117,142,43.2,25.56,96.99,187.0
2025-08-12,TRUCK_038,BATCH_117,144,43.7,25.94,97.44,161.6
2025-08-13,TRUCK_038,BATCH_117,146,43.8,27.01,96.81,173.6
2025-08-14,TRUCK_038,BATCH_117,148,44.3,27.16,97.29,178.9
2025-08-15,TRUCK_038,BATCH_117,150,43.7,26.98,97.47,178.9
2025-08-16,TRUCK_038,BATCH_117,152,44.8,27.18,97.1,193.4
2025-08-17,TRUCK_038,BATCH_117,154,45.7,28.27,96.93,166.6
2025-08-18,TRUCK_038,BATCH_117,156,44.1,28.67,97.45,184.0
2025-08-19,TRUCK_038,BATCH_117,158,44.4,28.81,96.95,179.9
2025-08-20,TRUCK_038,BATCH_117,160,44.4,29.21,97.15,186.6
2025-08-21,TRUCK_038,BATCH_117,162,44.8,29.15,97.12,164.4
2025-08-22,TRUCK_038,BATCH_117,164,43.8,29.48,96.9,196.4
2025-08-23,TRUCK_038,BATCH_117,166,44.5,30.65,96.81,166.4
2025-08-24,TRUCK_038,BATCH_117,168,43.6,31.09,96.63,182.8
2025-08-25,TRUCK_038,BATCH_117,170,43.8,30.18,96.47,162.9
2025-08-26,TRUCK_038,BATCH_117,172,43.4,30.23,96.56,185.3
2025-08-27,TRUCK_038,BATCH_117,174,43.7,31.38,96.96,186.2
2025-08-28,TRUCK_038,BATCH_117,176,46.3,32.61,96.73,175.7
2025-08-29,TRUCK_038,BATCH_117,178,44.2,32.22,96.94,194.6
2025-08-30,TRUCK_038,BATCH_117,180,45.7,31.57,96.76,196.4
2025-08-31,TRUCK_038,BATCH_117,182,45.0,32.06,96.79,184.5
2025-09-01,TRUCK_038,BATCH_117,184,44.4,32.8,96.37,166.7
2025-09-02,TRUCK_038,BATCH_117,186,45.4,31.76,97.13,172.5
2025-09-03,TRUCK_038,BATCH_117,188,44.4,32.8,96.35,199.6
2025-09-04,TRUCK_038,BATCH_117,190,43.8,33.81,96.29,174.0
2025-09-05,TRUCK_038,BATCH_117,192,44.1,33.96,96.41,185.9
2025-09-06,TRUCK_038,BATCH_117,194,45.0,34.08,96.36,173.9
2025-09-07,TRUCK_038,BATCH_117,196,45.1,33.94,96.21,183.2
2025-09-08,TRUCK_038,BATCH_117,198,45.1,34.91,96.31,169.4
2025-09-09,TRUCK_038,BATCH_117,200,44.6,34.9,96.22,171.4
2025-09-10,TRUCK_038,BATCH_117,202,44.9,35.74,95.93,160.8
2025-09-11,TRUCK_038,BATCH_117,204,45.9,35.94,96.35,199.4
2025-09-12,TRUCK_038,BATCH_117,206,45.2,36.22,96.43,192.2
2025-09-13,TRUCK_038,BATCH_117,208,45.2,36.51,95.99,166.8
2025-09-14,TRUCK_038,BATCH_117,210,44.7,36.14,96.15,183.5
2025-09-15,TRUCK_038,BATCH_117,212,45.4,36.6,96.0,168.7
2025-09-16,TRUCK_038,BATCH_117,214,46.3,36.81,95.79,180.7
2025-09-17,TRUCK_038,BATCH_117,216,45.2,37.87,95.91,178.4
2025-09-18,TRUCK_038,BATCH_117,218,45.4,38.72,95.61,169.9
2025-09-19,TRUCK_038,BATCH_117,220,46.0,38.47,96.04,185.0
2025-09-20,TRUCK_038,BATCH_117,222,44.7,38.62,95.73,172.7
2025-09-21,TRUCK_038,BATCH_117,224,45.4,38.25,96.09,171.3
2025-09-22,TRUCK_038,BATCH_117,226,44.2,38.7,96.14,198.9
2025-09-23,TRUCK_038,BATCH_117,228,44.8,38.59,95.96,194.1
2025-09-24,TRUCK_038,BATCH_117,230,43.9,40.13,95.84,164.9
2025-09-25,TRUCK_038,BATCH_117,232,45.6,39.11,95.5,162.3
2025-09-26,TRUCK_038,BATCH_117,234,45.3,39.05,95.86,185.6
2025-09-27,TRUCK_038,BATCH_117,236,46.7,40.25,95.84,177.2
2025-09-28,TRUCK_038,BATCH_117,238,45.2,40.01,95.67,175.6
2025-06-01,TRUCK_039,BATCH_101,0,29.9,1.65,100.07,251.4
2025-06-02,TRUCK_039,BATCH_101,2,29.6,1.31,99.75,224.7
2025-06-03,TRUCK_039,BATCH_101,4,30.3,1.6,99.86,251.6
2025-06-04,TRUCK_039,BATCH_101,6,30.4,2.4,99.75,243.3
2025-06-05,TRUCK_039,BATCH_101,8,30.5,1.51,99.82,253.6
2025-06-06,TRUCK_039,BATCH_101,10,29.5,2.96,99.29,251.3
2025-06-07,TRUCK_039,BATCH_101,12,29.5,2.95,99.51,245.1
2025-06-08,TRUCK_039,BATCH_101,14,30.3,1.32,99.81,213.9
2025-06-09,TRUCK_039,BATCH_101,16,29.6,2.33,99.73,219.2
2025-06-10,TRUCK_039,BATCH_101,18,29.8,1.93,99.98,215.5
2025-06-11,TRUCK_039,BATCH_101,20,29.9,2.52,99.83,251.9
2025-06-12,TRUCK_039,BATCH_101,22,29.9,1.53,100.01,226.1
2025-06-13,TRUCK_039,BATCH_101,24,29.8,1.73,99.69,217.5
2025-06-14,TRUCK_039,BATCH_101,26,29.9,2.14,99.65,230.1
2025-06-15,TRUCK_039,BATCH_101,28,30.3,1.06,99.99,242.4
2025-06-16,TRUCK_039,BATCH_101,30,29.4,1.33,99.78,240.8
2025-06-17,TRUCK_039,BATCH_101,32,29.4,1.12,100.04,246.3
2025-06-18,TRUCK_039,BATCH_101,34,29.9,1.93,99.76,234.3
2025-06-19,TRUCK_039,BATCH_101,36,29.6,2.65,99.81,248.0
2025-06-20,TRUCK_039,BATCH_101,38,29.8,2.73,99.39,254.6
2025-06-21,TRUCK_039,BATCH_101,40,29.4,1.93,99.91,216.0
2025-06-22,TRUCK_039,BATCH_101,42,29.8,2.15,99.59,237.4
2025-06-23,TRUCK_039,BATCH_101,44,29.3,2.98,99.65,215.6
2025-06-24,TRUCK_039,BATCH_101,46,30.3,1.29,99.69,254.9
2025-06-25,TRUCK_039,BATCH_101,48,31.1,2.28,99.77,232.8
2025-06-26,TRUCK_039,BATCH_101,50,30.1,2.16,99.86,212.8
2025-06-27,TRUCK_039,BATCH_101,52,30.5,2.1,99.53,211.4
2025-06-28,TRUCK_039,BATCH_101,54,29.7,1.96,99.79,253.6
2025-06-29,TRUCK_039,BATCH_101,56,30.2,2.56,99.56,225.4
2025-06-30,TRUCK_039,BATCH_101,58,29.4,1.33,100.07,224.1
2025-07-01,TRUCK_039,BATCH_101,60,30.2,1.64,99.27,245.4
2025-07-02,TRUCK_039,BATCH_101,62,29.4,1.65,99.59,221.6
2025-07-03,TRUCK_039,BATCH_101,64,30.1,1.09,99.94,214.5
2025-07-04,TRUCK_039,BATCH_101,66,30.0,1.09,99.9,247.4
2025-07-05,TRUCK_039,BATCH_101,68,29.9,2.61,99.51,243.2
2025-07-06,TRUCK_039,BATCH_101,70,30.2,1.41,99.66,232.5
2025-07-07,TRUCK_039,BATCH_101,72,29.9,2.94,99.58,236.9
2025-07-08,TRUCK_039,BATCH_101,74,30.9,2.63,99.77,227.1
2025-07-09,TRUCK_039,BATCH_101,76,30.0,1.38,99.71,219.5
2025-07-10,TRUCK_039,BATCH_101,78,29.3,1.57,99.75,222.6
2025-07-11,TRUCK_039,BATCH_101,80,30.2,1.66,99.89,224.6
2025-07-12,TRUCK_039,BATCH_101,82,30.4,2.38,99.71,209.9
2025-07-13,TRUCK_039,BATCH_101,84,30.0,2.77,99.76,223.4
2025-07-14,TRUCK_039,BATCH_101,86,30.3,2.2,99.88,235.9
2025-07-15,TRUCK_039,BATCH_101,88,29.8,1.56,99.84,217.4
2025-07-16,TRUCK_039,BATCH_101,90,30.1,1.65,99.3,252.6
2025-07-17,TRUCK_039,BATCH_101,92,29.7,1.83,99.88,251.3
2025-07-18,TRUCK_039,BATCH_101,94,30.1,1.93,99.78,240.2
2025-07-19,TRUCK_039,BATCH_101,96,29.6,2.74,99.75,212.4
2025-07-20,TRUCK_039,BATCH_101,98,30.1,2.72,99.36,243.8
2025-07-21,TRUCK_039,BATCH_101,100,30.2,1.03,100.15,231.3
2025-07-22,TRUCK_039,BATCH_101,102,29.8,1.22,99.96,256.1
2025-07-23,TRUCK_039,BATCH_101,104,30.4,1.04,99.8,239.7
2025-07-24,TRUCK_039,BATCH_101,106,29.6,2.75,100.0,257.4
2025-07-25,TRUCK_039,BATCH_101,108,30.1,2.12,99.68,256.4
2025-07-26,TRUCK_039,BATCH_101,110,29.4,2.14,99.86,248.2
2025-07-27,TRUCK_039,BATCH_101,112,30.3,1.75,99.55,213.9
2025-07-28,TRUCK_039,BATCH_101,114,30.3,1.3,99.94,218.2
2025-07-29,TRUCK_039,BATCH_101,116,29.5,1.43,99.8,214.5
2025-07-30,TRUCK_039,BATCH_101,118,30.1,2.7,99.44,251.5
2025-07-31,TRUCK_039,BATCH_101,120,30.3,2.17,99.65,243.5
2025-08-01,TRUCK_039,BATCH_101,122,30.3,2.65,99.67,215.3
2025-08-02,TRUCK_039,BATCH_101,124,30.4,2.59,99.61,256.5
2025-08-03,TRUCK_039,BATCH_101,126,29.6,2.01,99.96,218.7
2025-08-04,TRUCK_039,BATCH_101,128,30.3,1.38,100.22,220.0
2025-08-05,TRUCK_039,BATCH_101,130,30.1,1.72,99.86,218.1
2025-08-06,TRUCK_039,BATCH_101,132,29.5,2.85,99.61,221.9
2025-08-07,TRUCK_039,BATCH_101,134,29.9,2.7,99.43,219.5
2025-08-08,TRUCK_039,BATCH_101,136,30.1,1.43,99.81,245.3
2025-08-09,TRUCK_039,BATCH_101,138,30.5,2.82,99.77,257.4
2025-08-10,TRUCK_039,BATCH_101,140,29.2,2.96,99.89,251.2
2025-08-11,TRUCK_039,BATCH_101,142,30.0,1.36,99.87,258.1
2025-08-12,TRUCK_039,BATCH_101,144,30.0,2.33,99.88,255.1
2025-08-13,TRUCK_039,BATCH_101,146,29.7,2.15,99.55,256.0
2025-08-14,TRUCK_039,BATCH_101,148,30.4,2.51,99.42,223.4
2025-08-15,TRUCK_039,BATCH_101,150,29.5,1.86,99.55,252.7
2025-08-16,TRUCK_039,BATCH_101,152,29.9,1.53,99.8,217.0
2025-08-17,TRUCK_039,BATCH_101,154,30.2,1.23,99.59,232.3
2025-08-18,TRUCK_039,BATCH_101,156,29.3,2.6,99.65,225.7
2025-08-19,TRUCK_039,BATCH_101,158,29.6,1.63,99.6,211.6
2025-08-20,TRUCK_039,BATCH_101,160,30.0,1.2,99.66,256.9
2025-08-21,TRUCK_039,BATCH_101,162,30.1,1.07,99.89,239.0
2025-08-22,TRUCK_039,BATCH_101,164,29.2,2.29,99.61,238.6
2025-08-23,TRUCK_039,BATCH_101,166,30.1,2.02,99.63,232.1
2025-08-24,TRUCK_039,BATCH_101,168,30.6,1.71,99.55,232.8
2025-08-25,TRUCK_039,BATCH_101,170,30.0,2.18,99.65,218.3
2025-08-26,TRUCK_039,BATCH_101,172,30.5,2.71,99.54,248.1
2025-08-27,TRUCK_039,BATCH_101,174,29.8,2.02,99.52,247.0
2025-08-28,TRUCK_039,BATCH_101,176,29.5,2.66,99.89,246.5
2025-08-29,TRUCK_039,BATCH_101,178,30.1,1.19,99.8,243.4
2025-08-30,TRUCK_039,BATCH_101,180,29.6,2.89,99.78,220.3
2025-08-31,TRUCK_039,BATCH_101,182,29.4,1.19,99.65,224.3
2025-09-01,TRUCK_039,BATCH_101,184,29.2,1.6,99.58,243.3
2025-09-02,TRUCK_039,BATCH_101,186,29.9,2.88,99.77,227.2
2025-09-03,TRUCK_039,BATCH_101,188,30.7,2.56,99.7,246.5
2025-09-04,TRUCK_039,BATCH_101,190,29.8,2.74,99.36,218.1
2025-09-05,TRUCK_039,BATCH_101,192,29.6,2.63,99.5,238.5
2025-09-06,TRUCK_039,BATCH_101,194,30.8,1.57,99.52,251.8
2025-09-07,TRUCK_039,BATCH_101,196,28.8,2.07,99.4,243.1
2025-09-08,TRUCK_039,BATCH_101,198,29.4,1.77,99.41,235.8
2025-09-09,TRUCK_039,BATCH_101,200,30.0,1.78,99.63,224.1
2025-09-10,TRUCK_039,BATCH_101,202,30.5,1.02,99.74,243.4
2025-09-11,TRUCK_039,BATCH_101,204,29.4,1.02,99.89,253.1
2025-09-12,TRUCK_039,BATCH_101,206,29.3,2.52,99.59,241.1
2025-09-13,TRUCK_039,BATCH_101,208,29.6,2.66,99.66,241.6
2025-09-14,TRUCK_039,BATCH_101,210,30.1,1.85,99.42,236.9
